OrderID,CustomerID,OrderDate,ProductID,Quantity
1807,74,2024-04-28,28,4
1808,483,2023-06-22,10,5
1809,100,2024-04-29,45,5
1810,44,2024-04-23,36,4
1811,298,2024-04-08,38,8
1812,27,2024-04-22,22,5
1813,163,2024-05-03,6,2
1814,334,2023-06-10,28,9
1815,70,2024-04-24,31,1
1816,428,2023-05-27,31,5
1817,69,2024-05-07,7,4
1818,361,2024-02-14,23,9
1819,52,2024-04-17,9,1
1820,489,2023-09-04,6,9
1821,389,2023-07-21,24,7
1822,478,2023-06-19,3,9
1823,386,2023-05-24,29,6
1824,131,2024-05-02,4,5
1825,231,2024-02-27,2,4
1826,82,2024-05-03,1,1
1827,426,2024-04-20,8,6
1828,250,2024-02-16,7,2
1829,99,2024-04-12,37,2
1830,167,2024-04-28,11,3
1831,429,2024-02-19,34,9
1832,471,2023-10-21,24,8
1833,272,2024-03-22,19,9
1834,366,2023-05-22,23,9
1835,223,2024-03-04,41,3
1836,17,2024-04-30,1,4
1837,134,2024-05-10,3,1
1838,13,2024-05-10,7,3
1839,250,2024-03-08,34,2
1840,493,2023-11-07,7,6
1841,11,2024-04-26,38,2
1842,473,2024-02-09,19,6
1843,318,2024-04-02,38,6
1844,355,2023-07-24,34,8
1845,251,2024-04-26,28,10
1846,85,2024-04-16,39,3
1847,393,2023-09-04,24,7
1848,189,2024-04-13,41,1
1849,236,2024-04-12,49,3
1850,483,2023-08-02,42,6
1851,399,2023-07-03,12,10
1852,283,2024-03-11,36,10
1853,168,2024-03-09,6,5
1854,409,2023-12-13,38,7
1855,261,2024-02-27,28,5
1856,437,2023-06-01,2,7
1857,497,2024-02-02,11,7
1858,276,2024-05-01,27,10
1859,239,2024-04-29,44,2
1860,75,2024-05-07,18,1
1861,144,2024-05-04,17,2
1862,382,2023-11-13,42,9
1863,377,2023-12-04,46,7
1864,11,2024-04-17,9,2
1865,490,2023-11-11,43,7
1866,173,2024-03-10,47,5
1867,128,2024-04-29,17,3
1868,103,2024-05-11,22,1
1869,68,2024-04-14,35,2
1870,150,2024-05-09,42,4
1871,382,2023-09-05,31,9
1872,71,2024-04-21,47,1
1873,290,2024-02-12,13,9
1874,183,2024-02-22,47,3
1875,128,2024-04-23,42,3
1876,199,2024-04-07,12,5
1877,134,2024-04-30,22,1
1878,6,2024-05-06,22,2
1879,332,2024-03-26,2,9
1880,11,2024-05-10,6,2
1881,387,2024-03-16,22,5
1882,393,2023-10-30,38,10
1883,88,2024-05-03,4,2
1884,398,2023-09-29,42,7
1885,479,2024-01-23,13,8
1886,371,2023-12-28,14,10
1887,413,2023-10-11,47,7
1888,283,2024-04-06,17,9
1889,476,2024-05-10,27,9
1890,69,2024-05-03,7,2
1891,94,2024-04-15,37,2
1892,177,2024-02-24,26,1
1893,164,2024-04-19,10,4
1894,255,2024-02-19,44,8
1895,35,2024-04-23,22,2
1896,485,2023-08-02,14,6
1897,113,2024-04-26,47,4
1898,144,2024-04-17,27,2
1899,245,2024-03-21,15,2
1900,110,2024-04-18,32,3
1901,109,2024-05-08,39,4
1902,414,2024-02-09,3,9
1903,111,2024-04-21,12,3
1904,271,2024-02-27,13,10
1905,207,2024-03-19,4,4
1906,2,2024-04-18,6,1
1907,98,2024-04-23,12,3
1908,484,2023-12-13,38,8
1909,471,2023-07-08,26,6
1910,365,2023-12-10,49,9
1911,330,2024-03-21,47,9
1912,101,2024-05-03,16,5
1913,127,2024-04-16,15,3
1914,291,2024-03-01,28,7
1915,283,2024-03-03,3,6
1916,468,2024-03-30,10,9
1917,89,2024-05-04,6,3
1918,401,2023-09-21,24,6
1919,191,2024-04-01,20,4
1920,423,2023-10-30,50,8
1921,55,2024-05-02,19,1
1922,399,2023-12-09,29,5
1923,400,2023-11-09,7,10
1924,287,2024-04-10,7,8
1925,453,2023-11-10,29,7
1926,417,2023-12-21,19,7
1927,428,2024-02-29,11,7
1928,424,2023-11-03,4,7
1929,121,2024-05-06,19,2
1930,117,2024-04-25,14,5
1931,30,2024-05-11,33,1
1932,462,2024-01-29,20,10
1933,457,2023-12-11,8,7
1934,56,2024-04-26,13,1
1935,337,2024-04-30,21,7
1936,402,2024-01-05,28,6
1937,105,2024-05-08,10,2
1938,217,2024-04-08,22,3
1939,156,2024-05-01,13,3
1940,128,2024-05-10,37,4
1941,335,2024-04-28,47,8
1942,112,2024-04-25,20,5
1943,268,2024-05-09,39,10
1944,234,2024-02-19,48,4
1945,176,2024-04-20,6,1
1946,248,2024-04-11,21,3
1947,135,2024-04-30,3,1
1948,492,2023-11-25,46,10
1949,177,2024-05-08,30,2
1950,179,2024-02-14,36,5
1951,140,2024-04-26,15,5
1952,163,2024-05-10,40,1
1953,200,2024-03-08,40,4
1954,74,2024-04-24,40,3
1955,248,2024-03-18,47,1
1956,227,2024-04-13,28,5
1957,216,2024-05-03,16,5
1958,470,2024-03-13,50,9
1959,49,2024-04-26,6,5
1960,8,2024-04-24,40,4
1961,453,2024-04-09,50,8
1962,1,2024-05-07,37,3
1963,412,2024-02-21,1,6
1964,76,2024-04-28,27,4
1965,312,2024-03-13,20,9
1966,273,2024-03-20,37,10
1967,190,2024-02-19,47,5
1968,138,2024-04-27,25,4
1969,360,2023-06-08,30,9
1970,444,2023-10-21,23,7
1971,340,2023-08-10,48,9
1972,59,2024-04-13,26,1
1973,62,2024-04-30,5,3
1974,392,2023-10-15,50,9
1975,257,2024-05-07,1,7
1976,275,2024-03-04,45,5
1977,67,2024-04-29,25,4
1978,497,2023-09-19,12,9
1979,190,2024-02-15,32,3
1980,386,2024-04-06,27,7
1981,3,2024-05-05,13,1
1982,481,2023-12-04,46,7
1983,26,2024-04-16,13,1
1984,482,2023-11-21,33,9
1985,395,2023-11-05,49,8
1986,18,2024-05-08,17,3
1987,499,2023-09-26,4,9
1988,1,2024-04-12,37,1
1989,493,2023-12-31,25,7
1990,417,2023-11-11,2,5
1991,147,2024-05-02,42,3
1992,467,2023-08-20,38,6
1993,103,2024-04-30,20,5
1994,371,2024-04-02,5,7
1995,332,2024-05-04,35,9
1996,82,2024-05-10,45,2
1997,207,2024-03-17,36,4
1998,298,2024-04-16,17,9
1999,146,2024-04-25,35,1
2000,346,2023-11-10,10,8
